#Sección,Descripción Sección,Dirección General,Descripción Dirección General,Grupo de Función,Descripción Grupo,Función,Descripción Función,Programa,Descripción Programa,Capítulo,Descripción Capítulo,Artículo,Descripción Artículo,Concepto,Descripción Concepto,Subconcepto,Descripción Subconcepto,Obligado
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18131,Comp atención cont. PSNF,42435401.96
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18132,Comp atención cont.PNS,7486913.71
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18141,Comp transitorios absorbi,1123549.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18142,Retrib complement de cupo,17.38
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18143,Complemento de carrera,63404421.13
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18148,Complemento por Incapacidad Temporal,5432012.06
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,181,"Ret comp fun, est y nolab",18149,Otros complementos,6773.34
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18500,Sueld Gr A1 y A.Sustituci,3597785.13
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18501,Sueld Gr A1 y A.Pers.Esta,7094560.54
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18510,Sueld Gr A2 y B.Sustituci,10881275.69
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18511,Sueld Gr A2 y B.Pers.Esta,11448759.71
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18520,Sueld Gr C1 y C.Sustituci,1162910.56
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18521,Sueld Gr C1y C .Pers.Esta,1314749.63
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18530,Sueld Gr C2 y D.Sustituci,4918087.01
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18531,Sueld Gr C2 y D.Pers.Esta,5137884.66
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18540,Suel agr prof y Gr E. Sus,1775390.49
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18541,Suel agr prof y Gr E. Est,1849327.48
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18548,Complemento por Incapacidad Temporal,307509.09
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18550,Antigüedad,2782804.36
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18560,Retrib.complem.Sustitucio,18989395.39
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18561,Retrib.complem.Pers.Estat,24622106.48
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18562,Comp específico por turnicidad. Pers san,1232715.54
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18563,Comp específico por turnicidad. Personal,144552.29
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18564,Complemento atención continuada. Pers sa,16696419.94
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18565,Complemento atención continuada. Pers sa,10901339.28
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,185,Retrib otro pers estat te,18566,Complemento atención continuada. Persona,1269206.66
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,186,Pers lab fijo Inst Sanita,18600,Retribuciones Básica y ot,274065.18
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,187,Personal laboral eventual,18700,Retrib bás y otras remune,10860445.53
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,187,Personal laboral eventual,18748,Complemento por Incapacidad Temporal,15782.49
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL INST SANITARIAS,188,Personal contrat investig,18800,Personal contrat investig,422394.85
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edif y otras construccion,20200,Edif y otras construccion,432621.82
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,203,"Maquin, instal y utillaje",20300,"Maquin, instal y utillaje",117287.72
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,204,Elementos de transporte,20400,Elementos de transporte,788744.75
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,205,Mobiliario y enseres,20500,Mobiliario y enseres,105261.95
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,206,Equip procesos informac,20600,Equip procesos informac,3835.7
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,208,Otro inmovilizad material,20800,Otro inmovilizad material,32090.24
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,209,Cánones,20900,Cánones,6.01
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",210,Infraest y bienes natural,21000,Infraest y bienes natural,223.85
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",212,Edif y otras construccion,21200,Edif y otras construccion,7289160.76
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",213,"Maquin, instal y utillaje",21300,"Maquin, instal y utillaje",15604952.1
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",214,Elementos de transporte,21400,Elementos de transporte,26046.76
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",215,Mobiliario y enseres,21500,Mobiliario y enseres,538044.13
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",216,Equip procesos informac,21600,Equip procesos informac,505453.93
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22000,Ordinario no inventariabl,1126823.35
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22001,"Prensa, revistas, libros",1893017.6
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22002,Material informát no inv,1013599.83
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22100,Energía eléctrica,21998172.26
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22101,Agua,2056349.22
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22102,Gas,6783881.25
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22103,Combustible,1767556.07
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22105,Productos alimenticios,1888348.39
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22109,Otros suministros,5910025.04
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22110,Productos farmacéuticos,40410306.7
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22111,Asocia donantes de sangre,1165354.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22112,Hemoderivados,16487052.82
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22113,Prod farm red hospitalari,173526311.55
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22114,Antivirales para hepatitis C,12545728.9
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22120,Inst y peq utillaje sanit,2556146.25
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22140,Lencería,1073228.59
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22141,Vestuario,923058.2
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22160,Implantes,50170739.5
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22161,Material de laboratorio,52891183.25
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22162,Material de radiología,101888.67
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22163,Material medicina nuclear,3010813.28
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ASISTENCIA SANITARI,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22164,Otro material sanitario,81733213.52
